ID,category,timestamp,price_now,price_one,price_seven,price_thirty,thirty_min,thirty_max,thirty_avg,01_change_type,p_change_day0_to_day1,p_change_day1_to_day2,p_change_day2_to_day3,p_change_day3_to_day4,p_change_day4_to_day5,p_change_day5_to_day6,p_change_day6_to_day7,p_change_day7_to_day8,p_change_day8_to_day9,p_change_day9_to_day10,p_change_day10_to_day11,p_change_day11_to_day12,p_change_day12_to_day13,p_change_day13_to_day14,p_change_day14_to_day15,p_change_day15_to_day16,p_change_day16_to_day17,p_change_day17_to_day18,p_change_day18_to_day19,p_change_day19_to_day20,p_change_day20_to_day21,p_change_day21_to_day22,p_change_day22_to_day23,p_change_day23_to_day24,p_change_day24_to_day25,p_change_day25_to_day26,p_change_day26_to_day27,p_change_day27_to_day28,p_change_day28_to_day29
11264,Hunting equipment,1454976000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1455062400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1455148800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1455235200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1455321600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1455408000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1455494400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1455580800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1455667200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1455753600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1455840000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1455926400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1456012800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1456099200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1456185600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1456272000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1456358400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1456444800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1456531200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1456617600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1456704000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1456790400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1456876800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1456963200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1457049600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1457136000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1457222400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1457308800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1457395200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1457481600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1457568000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1457654400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1457740800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1457827200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1457913600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1458000000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1458086400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1458172800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1458259200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1458345600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1458432000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1458518400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1458604800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1458691200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1458777600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1458864000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1458950400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1459036800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1459123200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1459209600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1459296000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1459382400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1459468800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1459555200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1459641600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1459728000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1459814400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1459900800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1459987200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1460073600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1460160000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1460246400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1460332800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1460419200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1460505600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1460592000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1460678400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1460764800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1460851200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1460937600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1461024000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1461110400000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1461196800000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1461283200000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1461369600000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1461456000000,542,542,542,542,542,542,542,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1461542400000,556,542,542,542,542,556,542.4666666666667,U,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1461628800000,556,556,542,542,542,556,542.9333333333333,S,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1461715200000,556,556,542,542,542,556,543.4,S,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1461801600000,556,556,542,542,542,556,543.8666666666667,S,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1461888000000,556,556,542,542,542,556,544.3333333333334,S,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1461974400000,556,556,542,542,542,556,544.8,S,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1462060800000,556,556,542,542,542,556,545.2666666666667,S,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1462147200000,556,556,556,542,542,556,545.7333333333333,S,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1462233600000,556,556,556,542,542,556,546.2,S,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1462320000000,556,556,556,542,542,556,546.6666666666666,S,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1462406400000,556,556,556,542,542,556,547.1333333333333,S,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1462492800000,556,556,556,542,542,556,547.6,S,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1462579200000,556,556,556,542,542,556,548.0666666666667,S,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1462665600000,556,556,556,542,542,556,548.5333333333333,S,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1462752000000,556,556,556,542,542,556,549,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1462838400000,556,556,556,542,542,556,549.4666666666667,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1462924800000,556,556,556,542,542,556,549.9333333333333,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1463011200000,556,556,556,542,542,556,550.4,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1463097600000,556,556,556,542,542,556,550.8666666666667,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1463184000000,556,556,556,542,542,556,551.3333333333334,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1463270400000,556,556,556,542,542,556,551.8,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0,0
11264,Hunting equipment,1463356800000,556,556,556,542,542,556,552.2666666666667,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0,0
11264,Hunting equipment,1463443200000,556,556,556,542,542,556,552.7333333333333,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0,0
11264,Hunting equipment,1463529600000,556,556,556,542,542,556,553.2,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0,0
11264,Hunting equipment,1463616000000,556,556,556,542,542,556,553.6666666666666,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0,0
11264,Hunting equipment,1463702400000,556,556,556,542,542,556,554.1333333333333,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0,0
11264,Hunting equipment,1463788800000,556,556,556,542,542,556,554.6,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0,0
11264,Hunting equipment,1463875200000,556,556,556,542,542,556,555.0666666666667,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027,0
11264,Hunting equipment,1463961600000,556,556,556,542,542,556,555.5333333333333,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830258302583027
11264,Hunting equipment,1464048000000,556,556,556,542,556,556,556,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1464134400000,556,556,556,556,556,556,556,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1464220800000,556,556,556,556,556,556,556,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1464307200000,556,556,556,556,556,556,556,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1464393600000,556,556,556,556,556,556,556,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1464480000000,556,556,556,556,556,556,556,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1464566400000,556,556,556,556,556,556,556,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1464652800000,556,556,556,556,556,556,556,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1464739200000,556,556,556,556,556,556,556,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1464825600000,556,556,556,556,556,556,556,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1464912000000,556,556,556,556,556,556,556,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,Hunting equipment,1464998400000,556,556,556,556,556,556,556,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1452124800000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1452211200000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1452297600000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1452384000000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1452470400000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1452556800000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1452643200000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1452729600000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1452816000000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1452902400000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1452988800000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1453075200000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1453161600000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1453248000000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1453334400000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1453420800000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1453507200000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1453593600000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1453680000000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1453766400000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1453852800000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1453939200000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1454025600000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1454112000000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1454198400000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1454284800000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1454371200000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,Hunting equipment,1454457600000,19,19,19,19,19,19,19,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
